56001	57
56303	51
56201	31
56601	29
56308	28
56537	27
56301	23
56377	22
56401	19
56560	17
56425	15
56082	14
56007	12
56073	12
56258	12
56444	12
56031	11
56345	11
56549	11
56003	10
56187	10
56379	10
56093	9
56267	8
56482	8
56501	8
56569	8
56633	8
56701	8
56721	8
56062	6
56101	6
56320	6
56265	5
56362	5
56470	5
56479	5
56572	5
56649	5
56751	5
56011	4
56069	4
56071	4
56156	4
56164	4
56283	4
56347	4
56374	4
56378	4
56431	4
