48336	90
48307	81
48310	63
48322	57
48334	56
48304	48
48375	48
48328	40
48312	37
48316	37
48346	35
48313	29
48331	29
48382	27
48317	24
48377	23
48390	23
48309	22
48314	22
48315	22
48323	21
48329	20
48341	20
48301	19
48335	18
48340	17
48353	16
48302	15
48381	15
48327	13
48371	13
48324	9
48357	8
48386	8
48306	7
48326	7
48374	7
48320	6
48348	6
48360	6
48359	5
48362	5
48342	4
48393	4
48350	2
48356	2
48363	2
48305	1
48319	1
48367	1
